"","d","d","d"
"6118","0.022608890417124","Decision.making","Age"
"6119","0.0479405228416164","Decision.making","Number.of.siblings"
"6120","0.00761511504169866","Elections","Music"
"6121","-0.0255985166543331","Elections","Slow.songs.or.fast.songs"
"6122","0.0551510774097309","Elections","Movies"
"6123","0.137732513551339","Elections","History"
"6124","0.076841465019151","Elections","Psychology"
"6125","0.281712256352099","Elections","Politics"
"6126","0.0438024867859538","Elections","Mathematics"
"6127","0.0494050172996887","Elections","Physics"
"6128","-0.0508749316057292","Elections","Internet"
"6129","-0.000495243174982503","Elections","PC"
"6130","0.0877357047009196","Elections","Economy.Management"
"6131","0.0157399142652058","Elections","Biology"
"6132","0.0278685209655261","Elections","Chemistry"
"6133","0.12509451195749","Elections","Reading"
"6134","0.0858943031794813","Elections","Geography"
"6135","0.0911292805795296","Elections","Foreign.languages"
"6136","0.0286134568089878","Elections","Medicine"
"6137","0.163621403933159","Elections","Law"
"6138","0.000352519145968172","Elections","Cars"
"6139","0.116331433967482","Elections","Art.exhibitions"
"6140","0.0749519669574421","Elections","Religion"
"6141","0.0199049348593771","Elections","Countryside..outdoors"
"6142","0.0345349843218257","Elections","Dancing"
"6143","0.0722462660023795","Elections","Musical.instruments"
"6144","0.0619844867838616","Elections","Writing"
"6145","0.045851326174271","Elections","Passive.sport"
"6146","-0.00851977100262639","Elections","Active.sport"
"6147","0.0827734939340808","Elections","Gardening"
"6148","-0.0995523392759693","Elections","Celebrities"
"6149","-0.0704380511210259","Elections","Shopping"
"6150","0.0908822227883664","Elections","Science.and.technology"
"6151","0.178284298602844","Elections","Theatre"
"6152","0.0311890083420896","Elections","Fun.with.friends"
"6153","0.0180001496761944","Elections","Adrenaline.sports"
"6154","-0.0229601379881684","Elections","Pets"
"6155","-0.044755746666894","Elections","Flying"
"6156","-0.0281629945935914","Elections","Storm"
"6157","-0.0448171158448592","Elections","Darkness"
"6158","0.0106294681922369","Elections","Heights"
"6159","-0.0629113580804195","Elections","Spiders"
"6160","-0.0508629050110248","Elections","Snakes"
"6161","-0.068325950388835","Elections","Rats"
"6162","-0.0789750254830863","Elections","Ageing"
"6163","-0.0443658506075324","Elections","Dangerous.dogs"
"6164","-0.114393662955143","Elections","Fear.of.public.speaking"
"6165","0.083249516000494","Elections","Healthy.eating"
"6166","0.193643515224202","Elections","Daily.events"
"6167","0.0848789566118728","Elections","Prioritising.workload"
"6168","0.130452237854552","Elections","Writing.notes"
"6169","0.163010382602881","Elections","Workaholism"
"6170","0.0603579077012511","Elections","Thinking.ahead"
"6171","0.0661522423160721","Elections","Final.judgement"
"6172","0.189585408259567","Elections","Reliability"
"6173","0.137317928897287","Elections","Keeping.promises"
"6174","-0.0193319718771273","Elections","Loss.of.interest"
"6175","0.0371234380428207","Elections","Friends.versus.money"
"6176","0.0616667578239655","Elections","Funniness"
"6177","-0.014059254150761","Elections","Fake"
"6178","-0.0838713894257093","Elections","Criminal.damage"
"6179","0.039376211927895","Elections","Decision.making"
"6180","1","Elections","Elections"
"6181","0.150279724379435","Elections","Self.criticism"
"6182","0.0765193247849275","Elections","Judgment.calls"
"6183","-0.105946013611415","Elections","Hypochondria"
"6184","0.085110423937943","Elections","Empathy"
"6185","-0.07620681810879","Elections","Eating.to.survive"
"6186","0.0262875189474217","Elections","Giving"
"6187","0.0163616485491612","Elections","Compassion.to.animals"
"6188","0.0853575303098392","Elections","Borrowed.stuff"
"6189","-0.0829979457869599","Elections","Loneliness"
"6190","-0.0688385634351846","Elections","Cheating.in.school"
"6191","-0.017683434261528","Elections","Health"
"6192","-0.0860695324261339","Elections","Changing.the.past"
"6193","0.0285626665436765","Elections","God"
"6194","0.037032534579238","Elections","Dreams"
"6195","0.134759220242263","Elections","Charity"
"6196","0.0369226479087479","Elections","Number.of.friends"
"6197","0.0457542331653881","Elections","Waiting"
"6198","-0.00506648155129547","Elections","New.environment"
"6199","-0.048923208352228","Elections","Mood.swings"
"6200","-0.00722998625215759","Elections","Appearence.and.gestures"
"6201","0.0638279113919108","Elections","Socializing"
"6202","0.0269116654389001","Elections","Achievements"
"6203","0.0693585902035883","Elections","Responding.to.a.serious.letter"
"6204","0.0929412481570499","Elections","Children"
"6205","0.0458515159576082","Elections","Assertiveness"
"6206","-0.017681736026029","Elections","Getting.angry"
"6207","0.00434644759838567","Elections","Knowing.the.right.people"
"6208","-0.0610447102429031","Elections","Public.speaking"
"6209","0.0323861219697547","Elections","Unpopularity"
"6210","-0.00787905209919403","Elections","Life.struggles"
"6211","0.068073628739858","Elections","Happiness.in.life"
"6212","0.0510267200260704","Elections","Energy.levels"
"6213","-0.0099920321025574","Elections","Small...big.dogs"
"6214","0.0191680175951106","Elections","Personality"
"6215","0.0666510189231938","Elections","Finding.lost.valuables"
"6216","-0.00502552307466521","Elections","Getting.up"
"6217","0.0697501356674248","Elections","Interests.or.hobbies"
"6218","0.132456374668928","Elections","Parents..advice"
"6219","0.0319368961888886","Elections","Questionnaires.or.polls"
"6220","0.212103981111313","Elections","Age"
"6221","0.0118667730852921","Elections","Number.of.siblings"
"6222","0.0408189489391622","Self.criticism","Music"
"6223","-0.0709288941478177","Self.criticism","Slow.songs.or.fast.songs"
"6224","-0.0481934969415311","Self.criticism","Movies"
"6225","0.101184102620108","Self.criticism","History"
"6226","0.115989907319806","Self.criticism","Psychology"
"6227","0.0584810177129042","Self.criticism","Politics"
"6228","0.0217785763261188","Self.criticism","Mathematics"
"6229","0.000921753936050281","Self.criticism","Physics"
"6230","-0.0352791846239013","Self.criticism","Internet"
"6231","-0.0235332160507891","Self.criticism","PC"
"6232","0.0335352543025264","Self.criticism","Economy.Management"
"6233","0.0544485894478905","Self.criticism","Biology"
"6234","0.0539765336781819","Self.criticism","Chemistry"
"6235","0.158645017918004","Self.criticism","Reading"
"6236","0.0322742164415911","Self.criticism","Geography"
"6237","0.103523009585657","Self.criticism","Foreign.languages"
"6238","0.0550310425786056","Self.criticism","Medicine"
"6239","-0.00561485978565592","Self.criticism","Law"
"6240","-0.112118907496975","Self.criticism","Cars"
"6241","0.137086989517213","Self.criticism","Art.exhibitions"
"6242","0.0640385812882573","Self.criticism","Religion"
"6243","0.035359904822235","Self.criticism","Countryside..outdoors"
"6244","-0.00401452271540628","Self.criticism","Dancing"
"6245","0.0725067437970439","Self.criticism","Musical.instruments"
"6246","0.08886133109303","Self.criticism","Writing"
"6247","0.0124341875838417","Self.criticism","Passive.sport"
"6248","-0.116400608390163","Self.criticism","Active.sport"
"6249","-0.00402608505058654","Self.criticism","Gardening"
"6250","-0.00768275449478085","Self.criticism","Celebrities"
"6251","-0.00209222164464531","Self.criticism","Shopping"
"6252","0.0350445920424638","Self.criticism","Science.and.technology"
"6253","0.135368880773116","Self.criticism","Theatre"
"6254","-0.0212007930993484","Self.criticism","Fun.with.friends"
"6255","-0.0536110744026984","Self.criticism","Adrenaline.sports"
"6256","-0.0231540454811594","Self.criticism","Pets"
"6257","0.0175358085060059","Self.criticism","Flying"
"6258","0.00129994543687399","Self.criticism","Storm"
"6259","0.0415875288060662","Self.criticism","Darkness"
"6260","0.00551212080324378","Self.criticism","Heights"
"6261","-0.00615933650362675","Self.criticism","Spiders"
"6262","0.0111920912649393","Self.criticism","Snakes"
"6263","0.0155549185680193","Self.criticism","Rats"
"6264","0.0687447574308031","Self.criticism","Ageing"
"6265","0.0975878374545135","Self.criticism","Dangerous.dogs"
"6266","0.0743115813318586","Self.criticism","Fear.of.public.speaking"
"6267","0.0356030881066869","Self.criticism","Healthy.eating"
"6268","0.089194988840904","Self.criticism","Daily.events"
"6269","-0.0170435170252726","Self.criticism","Prioritising.workload"
"6270","0.138878642240783","Self.criticism","Writing.notes"
"6271","0.1713576989121","Self.criticism","Workaholism"
"6272","0.243687102124016","Self.criticism","Thinking.ahead"
"6273","0.0238161881479785","Self.criticism","Final.judgement"
"6274","0.0943958950927999","Self.criticism","Reliability"
"6275","0.138897972793875","Self.criticism","Keeping.promises"
"6276","0.0688376343877919","Self.criticism","Loss.of.interest"
"6277","0.0594525372569265","Self.criticism","Friends.versus.money"
"6278","0.0836129599819138","Self.criticism","Funniness"
"6279","0.104770975882572","Self.criticism","Fake"
"6280","0.0129278046894534","Self.criticism","Criminal.damage"
"6281","0.242462921253761","Self.criticism","Decision.making"
"6282","0.150279724379435","Self.criticism","Elections"
"6283","1","Self.criticism","Self.criticism"
"6284","0.142817379206892","Self.criticism","Judgment.calls"
"6285","0.114216890921349","Self.criticism","Hypochondria"
"6286","0.102435411551859","Self.criticism","Empathy"
"6287","-0.019315851764595","Self.criticism","Eating.to.survive"
"6288","-0.0209086535010641","Self.criticism","Giving"
"6289","0.0671600349703519","Self.criticism","Compassion.to.animals"
"6290","0.111292673632449","Self.criticism","Borrowed.stuff"
"6291","0.194030873459255","Self.criticism","Loneliness"
"6292","-0.0932918459226292","Self.criticism","Cheating.in.school"
"6293","0.097174948236265","Self.criticism","Health"
"6294","0.191202524459841","Self.criticism","Changing.the.past"
"6295","0.0234770505209671","Self.criticism","God"
"6296","-0.0938733004535397","Self.criticism","Dreams"
"6297","0.0757426815876483","Self.criticism","Charity"
"6298","-0.125836726165335","Self.criticism","Number.of.friends"
"6299","-0.0698262956198316","Self.criticism","Waiting"
"6300","-0.036760407949443","Self.criticism","New.environment"
"6301","0.172437598795855","Self.criticism","Mood.swings"
"6302","0.036953671120106","Self.criticism","Appearence.and.gestures"
"6303","-0.00181483745925731","Self.criticism","Socializing"
"6304","-0.0176207751438703","Self.criticism","Achievements"
"6305","0.10856261014158","Self.criticism","Responding.to.a.serious.letter"
"6306","0.0156584618911168","Self.criticism","Children"
"6307","-0.045803472186907","Self.criticism","Assertiveness"
"6308","0.0930052090066965","Self.criticism","Getting.angry"
"6309","0.0348066663882279","Self.criticism","Knowing.the.right.people"
"6310","0.0718586371409061","Self.criticism","Public.speaking"
"6311","0.212396373051449","Self.criticism","Unpopularity"
"6312","0.111688425092011","Self.criticism","Life.struggles"
"6313","-0.118271095629645","Self.criticism","Happiness.in.life"
"6314","-0.142714802423818","Self.criticism","Energy.levels"
"6315","-0.075124717779709","Self.criticism","Small...big.dogs"
"6316","-0.168047568925062","Self.criticism","Personality"
"6317","0.0619805179597843","Self.criticism","Finding.lost.valuables"
"6318","0.0202771346820849","Self.criticism","Getting.up"
"6319","-0.0398717673871091","Self.criticism","Interests.or.hobbies"
"6320","0.13956524733515","Self.criticism","Parents..advice"
"6321","0.108625544858146","Self.criticism","Questionnaires.or.polls"
"6322","-0.0532599847822707","Self.criticism","Age"
"6323","-0.00519814688104506","Self.criticism","Number.of.siblings"
"6324","0.0781303320245416","Judgment.calls","Music"
"6325","-0.00335912528664477","Judgment.calls","Slow.songs.or.fast.songs"
"6326","0.0856681968843766","Judgment.calls","Movies"
"6327","0.0670116379152005","Judgment.calls","History"
"6328","0.170009552378438","Judgment.calls","Psychology"
"6329","0.0580490265636792","Judgment.calls","Politics"
"6330","-0.0333160417734103","Judgment.calls","Mathematics"
"6331","-0.00429563711716215","Judgment.calls","Physics"
"6332","0.071032417068773","Judgment.calls","Internet"
"6333","0.0122399564551309","Judgment.calls","PC"
"6334","0.0570583806361275","Judgment.calls","Economy.Management"
"6335","0.0274986476952128","Judgment.calls","Biology"
"6336","-0.0487454409513725","Judgment.calls","Chemistry"
"6337","0.0896553138971485","Judgment.calls","Reading"
"6338","0.0419530451169095","Judgment.calls","Geography"
"6339","0.147107470071529","Judgment.calls","Foreign.languages"
"6340","0.0377688615211317","Judgment.calls","Medicine"
"6341","0.0808232552312193","Judgment.calls","Law"
"6342","0.00184451332817395","Judgment.calls","Cars"
"6343","0.114242615791718","Judgment.calls","Art.exhibitions"
"6344","0.0652063174021086","Judgment.calls","Religion"
"6345","0.010539771163708","Judgment.calls","Countryside..outdoors"
"6346","0.074655514357316","Judgment.calls","Dancing"
"6347","0.0281633172104435","Judgment.calls","Musical.instruments"
"6348","0.0753361473805172","Judgment.calls","Writing"
"6349","0.0132416339042217","Judgment.calls","Passive.sport"
"6350","-0.0114798632192931","Judgment.calls","Active.sport"
"6351","-0.0291872604462316","Judgment.calls","Gardening"
"6352","0.0384295434222967","Judgment.calls","Celebrities"
"6353","0.0860278207577458","Judgment.calls","Shopping"
"6354","0.0341307778281591","Judgment.calls","Science.and.technology"
"6355","0.128848833103594","Judgment.calls","Theatre"
"6356","0.0613998278514286","Judgment.calls","Fun.with.friends"
"6357","0.0349665277405332","Judgment.calls","Adrenaline.sports"
"6358","-0.0156861326826275","Judgment.calls","Pets"
"6359","-0.0562695171557663","Judgment.calls","Flying"
"6360","0.000638301797790462","Judgment.calls","Storm"
"6361","0.0696628624069712","Judgment.calls","Darkness"
"6362","0.0197876310487948","Judgment.calls","Heights"
"6363","0.0209174855842761","Judgment.calls","Spiders"
"6364","0.027561432796051","Judgment.calls","Snakes"
"6365","0.0361331537328787","Judgment.calls","Rats"
"6366","0.0255355266369591","Judgment.calls","Ageing"
"6367","-0.0107849992089883","Judgment.calls","Dangerous.dogs"
"6368","-0.123695195264881","Judgment.calls","Fear.of.public.speaking"
"6369","0.0423887235532979","Judgment.calls","Healthy.eating"
"6370","0.112555766207307","Judgment.calls","Daily.events"
"6371","-0.00296796359421238","Judgment.calls","Prioritising.workload"
"6372","0.0400417108783613","Judgment.calls","Writing.notes"
"6373","-0.000837899494488456","Judgment.calls","Workaholism"
"6374","0.101921496482828","Judgment.calls","Thinking.ahead"
"6375","0.0237974066352074","Judgment.calls","Final.judgement"
"6376","0.180759400251271","Judgment.calls","Reliability"
"6377","0.155892647408801","Judgment.calls","Keeping.promises"
"6378","0.0611072194441417","Judgment.calls","Loss.of.interest"
"6379","0.00899719951694787","Judgment.calls","Friends.versus.money"
"6380","0.0455400420515545","Judgment.calls","Funniness"
"6381","-0.0387318737145727","Judgment.calls","Fake"
"6382","0.0293925711436942","Judgment.calls","Criminal.damage"
"6383","0.026461949633034","Judgment.calls","Decision.making"
"6384","0.0765193247849275","Judgment.calls","Elections"
"6385","0.142817379206892","Judgment.calls","Self.criticism"
"6386","1","Judgment.calls","Judgment.calls"
"6387","-0.0247728259962229","Judgment.calls","Hypochondria"
"6388","0.240678052001716","Judgment.calls","Empathy"
"6389","-0.0785718383829452","Judgment.calls","Eating.to.survive"
"6390","0.0037283955553421","Judgment.calls","Giving"
"6391","0.120789663551757","Judgment.calls","Compassion.to.animals"
"6392","0.0860822981994939","Judgment.calls","Borrowed.stuff"
"6393","0.0103638191919827","Judgment.calls","Loneliness"
"6394","0.0549905737605607","Judgment.calls","Cheating.in.school"
"6395","0.0396574410979969","Judgment.calls","Health"
"6396","-0.0533694380401214","Judgment.calls","Changing.the.past"
"6397","0.0305267365361278","Judgment.calls","God"
"6398","-0.0406666804750472","Judgment.calls","Dreams"
"6399","0.0202476087640435","Judgment.calls","Charity"
"6400","0.0654700775329899","Judgment.calls","Number.of.friends"
"6401","-0.0279248271005114","Judgment.calls","Waiting"
"6402","0.107273293556894","Judgment.calls","New.environment"
"6403","-0.00431183035999456","Judgment.calls","Mood.swings"
"6404","0.145552229578559","Judgment.calls","Appearence.and.gestures"
"6405","0.0525762790539774","Judgment.calls","Socializing"
"6406","0.0213145086038322","Judgment.calls","Achievements"
"6407","-0.00738918734592282","Judgment.calls","Responding.to.a.serious.letter"
"6408","0.0757233843740964","Judgment.calls","Children"
"6409","0.0987021177705853","Judgment.calls","Assertiveness"
"6410","-0.0191206598840615","Judgment.calls","Getting.angry"
"6411","0.127855468883261","Judgment.calls","Knowing.the.right.people"
"6412","-0.0625098070385477","Judgment.calls","Public.speaking"
"6413","0.0119464047886093","Judgment.calls","Unpopularity"
"6414","0.0369440011767283","Judgment.calls","Life.struggles"
"6415","0.0646031436023368","Judgment.calls","Happiness.in.life"
"6416","0.0692595174743164","Judgment.calls","Energy.levels"
"6417","0.0267130541365537","Judgment.calls","Small...big.dogs"
"6418","0.0326846790362027","Judgment.calls","Personality"
"6419","-0.0913757298782577","Judgment.calls","Finding.lost.valuables"
"6420","0.0501735472848827","Judgment.calls","Getting.up"
"6421","0.085420511575696","Judgment.calls","Interests.or.hobbies"
"6422","-0.0239859934644983","Judgment.calls","Parents..advice"
"6423","0.0486453141830269","Judgment.calls","Questionnaires.or.polls"
"6424","-0.0123954111936706","Judgment.calls","Age"
"6425","0.00476735596039751","Judgment.calls","Number.of.siblings"
"6426","-0.00646751840479587","Hypochondria","Music"
"6427","-0.053807177473348","Hypochondria","Slow.songs.or.fast.songs"
"6428","-0.0655995644516777","Hypochondria","Movies"
"6429","-0.0237844294787905","Hypochondria","History"
"6430","0.0641875013723261","Hypochondria","Psychology"
"6431","-0.00896170958791679","Hypochondria","Politics"
"6432","0.0154835106456457","Hypochondria","Mathematics"
"6433","-0.0331266200948654","Hypochondria","Physics"
"6434","0.0071472940886094","Hypochondria","Internet"
"6435","0.0246234140873206","Hypochondria","PC"
"6436","0.0227547644372861","Hypochondria","Economy.Management"
"6437","0.0199171304882393","Hypochondria","Biology"
"6438","0.00840089722658044","Hypochondria","Chemistry"
"6439","0.0164983150374275","Hypochondria","Reading"
"6440","-0.0512092469701462","Hypochondria","Geography"
"6441","0.0426713805867018","Hypochondria","Foreign.languages"
"6442","0.0439019345526906","Hypochondria","Medicine"
"6443","0.0312792308327166","Hypochondria","Law"
"6444","-0.0313281967136532","Hypochondria","Cars"
"6445","0.09762606328405","Hypochondria","Art.exhibitions"
"6446","0.0703482218843643","Hypochondria","Religion"
"6447","0.00877843874729676","Hypochondria","Countryside..outdoors"
"6448","0.0580077623128569","Hypochondria","Dancing"
"6449","0.0639226007319672","Hypochondria","Musical.instruments"
"6450","0.0972492336044648","Hypochondria","Writing"
"6451","-0.0340019516169938","Hypochondria","Passive.sport"
"6452","-0.0656714103891657","Hypochondria","Active.sport"
"6453","0.0461710463649381","Hypochondria","Gardening"
"6454","0.116610815961141","Hypochondria","Celebrities"
"6455","0.0902644946300409","Hypochondria","Shopping"
"6456","0.000458477605858322","Hypochondria","Science.and.technology"
"6457","0.0510444443660408","Hypochondria","Theatre"
"6458","-0.06823415842591","Hypochondria","Fun.with.friends"
"6459","-0.0850289579001938","Hypochondria","Adrenaline.sports"
"6460","-0.0181144631784389","Hypochondria","Pets"
"6461","0.108333180458838","Hypochondria","Flying"
"6462","0.146620188976292","Hypochondria","Storm"
"6463","0.169214197579317","Hypochondria","Darkness"
"6464","0.131382290998344","Hypochondria","Heights"
"6465","0.102933949380865","Hypochondria","Spiders"
"6466","0.12079461561216","Hypochondria","Snakes"
"6467","0.175459560917133","Hypochondria","Rats"
"6468","0.111095097954601","Hypochondria","Ageing"
"6469","0.131335331241019","Hypochondria","Dangerous.dogs"
"6470","0.132730541266968","Hypochondria","Fear.of.public.speaking"
"6471","-3.1211791942564e-05","Hypochondria","Healthy.eating"
"6472","0.0142204680555424","Hypochondria","Daily.events"
"6473","0.0270135403293821","Hypochondria","Prioritising.workload"
"6474","0.0849182207358944","Hypochondria","Writing.notes"
"6475","0.0640419913563098","Hypochondria","Workaholism"
"6476","0.0284932204151878","Hypochondria","Thinking.ahead"
"6477","0.0436020680895792","Hypochondria","Final.judgement"
"6478","-0.114493058163663","Hypochondria","Reliability"
"6479","-0.0844501581875587","Hypochondria","Keeping.promises"
"6480","0.0442868470548064","Hypochondria","Loss.of.interest"
"6481","-0.0519115552982897","Hypochondria","Friends.versus.money"
"6482","0.0424690649132215","Hypochondria","Funniness"
"6483","0.141386470422943","Hypochondria","Fake"
"6484","0.070165859663863","Hypochondria","Criminal.damage"
"6485","0.0837943373790279","Hypochondria","Decision.making"
"6486","-0.105946013611415","Hypochondria","Elections"
"6487","0.114216890921349","Hypochondria","Self.criticism"
"6488","-0.0247728259962229","Hypochondria","Judgment.calls"
"6489","1","Hypochondria","Hypochondria"
"6490","0.0241684856419472","Hypochondria","Empathy"
"6491","0.17265218544546","Hypochondria","Eating.to.survive"
"6492","0.0507924726982129","Hypochondria","Giving"
"6493","0.0164889056138985","Hypochondria","Compassion.to.animals"
"6494","-0.0577107439930683","Hypochondria","Borrowed.stuff"
"6495","0.146771136712471","Hypochondria","Loneliness"
"6496","-0.0522628341581796","Hypochondria","Cheating.in.school"
"6497","0.238843965722853","Hypochondria","Health"
"6498","0.119641341569619","Hypochondria","Changing.the.past"
"6499","0.0424877621198091","Hypochondria","God"
"6500","-0.102875155873264","Hypochondria","Dreams"
"6501","0.126314226909148","Hypochondria","Charity"
"6502","-0.0714329403743177","Hypochondria","Number.of.friends"
"6503","-0.062434637224767","Hypochondria","Waiting"
"6504","-0.118371500291882","Hypochondria","New.environment"
"6505","0.183121358234736","Hypochondria","Mood.swings"
"6506","-0.00634346145080136","Hypochondria","Appearence.and.gestures"
"6507","-0.0472624769195216","Hypochondria","Socializing"
"6508","0.0134982647086528","Hypochondria","Achievements"
"6509","-0.0456288554494093","Hypochondria","Responding.to.a.serious.letter"
"6510","-0.0248860620768193","Hypochondria","Children"
"6511","-0.0877619166865356","Hypochondria","Assertiveness"
"6512","0.127437484411715","Hypochondria","Getting.angry"
"6513","0.0405991769485548","Hypochondria","Knowing.the.right.people"
"6514","0.0431822155653795","Hypochondria","Public.speaking"
"6515","-0.009424614126067","Hypochondria","Unpopularity"
"6516","0.114423742774465","Hypochondria","Life.struggles"
"6517","-0.0751397662055193","Hypochondria","Happiness.in.life"
"6518","-0.175422287725399","Hypochondria","Energy.levels"
"6519","-0.0636452089949023","Hypochondria","Small...big.dogs"
"6520","-0.127750202731182","Hypochondria","Personality"
"6521","-0.0314095405811611","Hypochondria","Finding.lost.valuables"
"6522","0.105724795770718","Hypochondria","Getting.up"
"6523","-0.0647166985838442","Hypochondria","Interests.or.hobbies"
"6524","0.0310311744915131","Hypochondria","Parents..advice"
"6525","0.0892766740302723","Hypochondria","Questionnaires.or.polls"
"6526","-0.0461402580193676","Hypochondria","Age"
"6527","0.0170058281973135","Hypochondria","Number.of.siblings"
"6528","0.102719776692563","Empathy","Music"
"6529","-0.0938984257691587","Empathy","Slow.songs.or.fast.songs"
"6530","0.00476115348012547","Empathy","Movies"
"6531","0.026827687826688","Empathy","History"
"6532","0.187438407203701","Empathy","Psychology"
"6533","-0.0770373416813127","Empathy","Politics"
"6534","-0.0811908413699454","Empathy","Mathematics"
"6535","-0.115235193149012","Empathy","Physics"
"6536","-0.0580790820120384","Empathy","Internet"
"6537","-0.144116713907464","Empathy","PC"
"6538","-0.0448116288732951","Empathy","Economy.Management"
"6539","0.0954972200664554","Empathy","Biology"
"6540","0.0289223800679224","Empathy","Chemistry"
"6541","0.172884782965905","Empathy","Reading"
"6542","-0.0331871547930186","Empathy","Geography"
"6543","0.138154988464318","Empathy","Foreign.languages"
"6544","0.0857429971397278","Empathy","Medicine"
"6545","0.0161244110983427","Empathy","Law"
"6546","-0.167768354602502","Empathy","Cars"
"6547","0.111933493259906","Empathy","Art.exhibitions"
"6548","0.0653335424506285","Empathy","Religion"
"6549","0.0735302192829608","Empathy","Countryside..outdoors"
"6550","0.128484668272687","Empathy","Dancing"
"6551","0.0233085027895589","Empathy","Musical.instruments"
"6552","0.0555962440247568","Empathy","Writing"
"6553","0.0239054375828207","Empathy","Passive.sport"
"6554","-0.0657369141661293","Empathy","Active.sport"
"6555","-0.0265912396384543","Empathy","Gardening"
"6556","0.0216386393782882","Empathy","Celebrities"
"6557","0.0907164085665337","Empathy","Shopping"
"6558","-0.0400683048572392","Empathy","Science.and.technology"
"6559","0.180313138896745","Empathy","Theatre"
"6560","0.0439935329777122","Empathy","Fun.with.friends"
"6561","-0.0590108018547133","Empathy","Adrenaline.sports"
"6562","0.00941572178396912","Empathy","Pets"
"6563","0.0362135691547597","Empathy","Flying"
"6564","0.0686829621204559","Empathy","Storm"
"6565","0.112517777174774","Empathy","Darkness"
"6566","0.0415636243180128","Empathy","Heights"
"6567","0.137200464244878","Empathy","Spiders"
"6568","0.0685949822834874","Empathy","Snakes"
"6569","0.0861694159793325","Empathy","Rats"
"6570","0.0721700489827744","Empathy","Ageing"
"6571","0.0508630108415851","Empathy","Dangerous.dogs"
"6572","0.0150588807914681","Empathy","Fear.of.public.speaking"
"6573","0.0486576901948281","Empathy","Healthy.eating"
"6574","0.0474009279548845","Empathy","Daily.events"
"6575","0.0668644632303878","Empathy","Prioritising.workload"
"6576","0.145244790825892","Empathy","Writing.notes"
"6577","0.0486911109704317","Empathy","Workaholism"
"6578","0.0927543628372119","Empathy","Thinking.ahead"
"6579","0.104027400698067","Empathy","Final.judgement"
"6580","0.0806655366817356","Empathy","Reliability"
"6581","0.0845820876371911","Empathy","Keeping.promises"
"6582","-0.0992244627088338","Empathy","Loss.of.interest"
"6583","0.17790475243516","Empathy","Friends.versus.money"
"6584","-0.0256365069830298","Empathy","Funniness"
"6585","-0.163354872131491","Empathy","Fake"
"6586","-0.0222787990882786","Empathy","Criminal.damage"
"6587","0.102026114014457","Empathy","Decision.making"
"6588","0.085110423937943","Empathy","Elections"
"6589","0.102435411551859","Empathy","Self.criticism"
"6590","0.240678052001716","Empathy","Judgment.calls"
"6591","0.0241684856419472","Empathy","Hypochondria"
"6592","1","Empathy","Empathy"
"6593","-0.0677458444307528","Empathy","Eating.to.survive"
"6594","0.163051687431888","Empathy","Giving"
"6595","0.192551671316161","Empathy","Compassion.to.animals"
"6596","0.146672726508858","Empathy","Borrowed.stuff"
"6597","0.0334519780326724","Empathy","Loneliness"
"6598","-0.00675018748174218","Empathy","Cheating.in.school"
"6599","0.0696017116643726","Empathy","Health"
"6600","-0.0328699865726479","Empathy","Changing.the.past"
"6601","0.0998439933479652","Empathy","God"
"6602","-0.0378571290581956","Empathy","Dreams"
"6603","0.0327805620876512","Empathy","Charity"
"6604","0.0251677419097765","Empathy","Number.of.friends"
"6605","-0.0131687922639041","Empathy","Waiting"
"6606","-0.0216977410589007","Empathy","New.environment"
"6607","0.0467245480266751","Empathy","Mood.swings"
"6608","0.0830241927946268","Empathy","Appearence.and.gestures"
"6609","0.00496517613772416","Empathy","Socializing"
"6610","-0.103744875734616","Empathy","Achievements"
"6611","0.00869636812496236","Empathy","Responding.to.a.serious.letter"
"6612","0.196398578785123","Empathy","Children"
"6613","-0.0204663681764886","Empathy","Assertiveness"
"6614","-0.0550041939794249","Empathy","Getting.angry"
"6615","-0.0154372033425554","Empathy","Knowing.the.right.people"
"6616","0.00505988473182178","Empathy","Public.speaking"
"6617","0.077913132371189","Empathy","Unpopularity"
"6618","0.254875534987971","Empathy","Life.struggles"
"6619","-0.00289716995924876","Empathy","Happiness.in.life"
"6620","0.0316552326635709","Empathy","Energy.levels"
"6621","-0.104281916076741","Empathy","Small...big.dogs"
"6622","-0.0224497838069263","Empathy","Personality"
"6623","0.0517531016151089","Empathy","Finding.lost.valuables"
"6624","0.0706942522746788","Empathy","Getting.up"
"6625","0.0310718683412099","Empathy","Interests.or.hobbies"
"6626","0.114813116195606","Empathy","Parents..advice"
"6627","0.0844982660207314","Empathy","Questionnaires.or.polls"
"6628","-0.0277523925089767","Empathy","Age"
"6629","0.0209935890383736","Empathy","Number.of.siblings"
"6630","-0.0817128392347536","Eating.to.survive","Music"
"6631","0.0128862002410452","Eating.to.survive","Slow.songs.or.fast.songs"
"6632","-0.00630279640359265","Eating.to.survive","Movies"
"6633","-0.0603877363818621","Eating.to.survive","History"
"6634","-0.0419031980789816","Eating.to.survive","Psychology"
"6635","-0.0177887817746319","Eating.to.survive","Politics"
"6636","0.0792578915819891","Eating.to.survive","Mathematics"
"6637","0.0649639685456103","Eating.to.survive","Physics"
"6638","0.0440337187398547","Eating.to.survive","Internet"
"6639","0.0898822800584674","Eating.to.survive","PC"
"6640","-0.0186764685468106","Eating.to.survive","Economy.Management"
"6641","-0.0154586266958146","Eating.to.survive","Biology"
